enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,last_new_job,training_hours,target
17822,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,2,1,68,1.0
24095,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,4,204,0.0
5349,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,6,4,11,1.0
27756,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,2,21,0.0
25289,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1,80,0.0
24610,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,Other,5,1,72,0.0
21463,city_123,0.738,Male,Has relevent experience,Full time course,Graduate,STEM,15,never,57,1.0
30228,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,2,30,0.0
3630,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,Other,11,1,22,0.0
713,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,2,122,0.0
3334,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,20,>4,104,0.0
6380,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,2,22,0.0
27653,city_89,0.925,Male,No relevent experience,Full time course,Graduate,Humanities,2,1,68,0.0
27027,city_123,0.738,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1,17,1.0
31044,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1,192,0.0
10789,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,1,102,0.0
979,city_12,0.64,Male,No relevent experience,no_enrollment,Graduate,STEM,12,1,28,0.0
26175,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,>20,>4,36,0.0
9758,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1,19,0.0
26184,city_41,0.8270000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,6,1,45,0.0
21063,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,11,>4,122,0.0
18084,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,14,3,102,1.0
24726,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,2,54,1.0
16390,city_43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,never,43,0.0
2651,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,2,190,0.0
8877,city_30,0.698,Male,Has relevent experience,no_enrollment,Graduate,Arts,6,>4,146,0.0
800,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,3,21,0.0
29191,city_46,0.762,Male,No relevent experience,no_enrollment,Graduate,Humanities,12,>4,51,0.0
23598,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,>4,63,0.0
2476,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1,23,0.0
1087,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,>4,163,0.0
28876,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,>4,94,0.0
6038,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1,24,0.0
30551,city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,4,never,7,1.0
25019,city_94,0.698,Male,No relevent experience,Part time course,Graduate,STEM,1,1,55,0.0
13608,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1,46,0.0
4689,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,3,23,0.0
8747,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1,34,0.0
31617,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,1,42,0.0
11208,city_40,0.7759999999999999,Male,No relevent experience,Full time course,Graduate,STEM,<1,1,127,1.0
27039,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1,16,0.0
2845,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1,45,0.0
31904,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,16,>4,39,1.0
20944,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,5,1,26,1.0
29953,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,8,>4,34,0.0
9943,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,>4,28,0.0
13245,city_123,0.738,Male,Has relevent experience,no_enrollment,Masters,STEM,17,>4,48,0.0
12619,city_91,0.691,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,2,78,0.0
11419,city_99,0.915,Female,Has relevent experience,Part time course,Graduate,STEM,>20,2,105,0.0
23330,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,1,never,27,0.0
8575,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,3,never,43,0.0
23900,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,>4,12,0.0
15206,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1,5,0.0
5635,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1,17,0.0
3444,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1,146,0.0
18123,city_65,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,9,1,136,0.0
20605,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,>4,68,0.0
12527,city_83,0.923,Other,Has relevent experience,no_enrollment,Masters,STEM,5,1,178,0.0
29744,city_105,0.794,Male,Has relevent experience,no_enrollment,Masters,STEM,4,1,59,0.0
10913,city_136,0.897,Female,No relevent experience,no_enrollment,Phd,STEM,11,1,150,0.0
5132,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,7,never,21,1.0
15236,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1,118,0.0
25724,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,14,>4,88,0.0
20589,city_21,0.624,Male,No relevent experience,Part time course,Masters,STEM,1,never,53,0.0
30815,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,>4,40,0.0
3318,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,>4,166,0.0
22482,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1,17,0.0
26223,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,<1,1,18,1.0
22110,city_103,0.92,Female,Has relevent experience,Full time course,Masters,STEM,>20,3,80,0.0
715,city_103,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,8,1,40,1.0
20093,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,3,46,0.0
30239,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1,84,0.0
971,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,3,2,15,0.0
12049,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1,126,0.0
25669,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,2,178,0.0
19037,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,1,34,0.0
28246,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,1,30,0.0
17294,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,2,80,0.0
14482,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1,20,0.0
9233,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1,26,0.0
1280,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1,23,0.0
27029,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1,7,0.0
19849,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1,20,0.0
86,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,>4,81,0.0
2548,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1,54,0.0
5574,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,2,5,0.0
11171,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,4,42,0.0
29208,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,2,224,0.0
6690,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1,52,0.0
4473,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,2,75,1.0
31499,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,8,never,34,0.0
32012,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,12,4,66,0.0
12848,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,3,83,0.0
20503,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,6,1,32,0.0
16825,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,64,0.0
11562,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,10,4,244,0.0
24141,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,4,25,0.0
29132,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1,53,0.0
24478,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,16,1,96,0.0
23989,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1,18,1.0
2467,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1,130,0.0
14955,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,Humanities,3,1,164,0.0
5836,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,3,17,1.0
17785,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,2,64,0.0
26460,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,>4,20,0.0
10416,city_160,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,7,1,146,0.0
32301,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1,260,0.0
157,city_40,0.7759999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,5,never,42,0.0
14422,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,never,17,1.0
2044,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1,155,0.0
32666,city_36,0.893,Female,No relevent experience,no_enrollment,Graduate,Humanities,5,>4,54,0.0
25330,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,2,139,0.0
26084,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1,330,0.0
22865,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,1,9,0.0
23209,city_160,0.92,Male,No relevent experience,Full time course,Masters,STEM,16,4,72,1.0
11260,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,>4,116,0.0
30206,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1,26,1.0
13240,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,8,1,32,0.0
13974,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1,40,0.0
26364,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,1,32,1.0
25145,city_77,0.83,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1,157,0.0
3512,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,2,39,0.0
31938,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1,170,0.0
8463,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,>4,138,0.0
21158,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,3,54,0.0
26030,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,2,21,0.0
15323,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,2,18,1.0
32299,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,3,never,23,0.0
4380,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1,18,0.0
721,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1,88,0.0
29994,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,17,1,256,0.0
635,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,3,258,0.0
13219,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1,161,0.0
1511,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1,102,0.0
28072,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1,146,1.0
33087,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1,106,0.0
27116,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,4,76,1.0
25359,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,2,12,1.0
22637,city_16,0.91,Male,No relevent experience,Part time course,Masters,STEM,>20,>4,26,0.0
15893,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,2,5,0.0
9467,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,>4,60,0.0
28960,city_74,0.579,Male,Has relevent experience,Part time course,Graduate,STEM,6,1,17,1.0
24849,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,1,116,1.0
4319,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,>4,222,0.0
1711,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,3,1,67,0.0
31936,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,16,2,80,0.0
18991,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,3,1,69,1.0
19537,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,1,64,1.0
30346,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,15,1,75,0.0
32948,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,2,33,0.0
22023,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,17,>4,61,0.0
5175,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1,138,0.0
5742,city_98,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,>4,91,0.0
32447,city_149,0.6890000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,12,1,117,0.0
29966,city_114,0.926,Male,Has relevent experience,Part time course,Phd,Humanities,11,>4,56,0.0
13941,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,2,200,0.0
12887,city_84,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,6,1,13,1.0
8166,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,14,1,47,0.0
31243,city_11,0.55,Male,No relevent experience,Full time course,Masters,STEM,10,>4,57,1.0
25148,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,2,174,0.0
10945,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,1,58,0.0
16044,city_114,0.926,Male,No relevent experience,no_enrollment,Masters,Humanities,>20,>4,47,0.0
24397,city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,3,3,86,0.0
24925,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,>20,never,29,1.0
28358,city_77,0.83,Male,Has relevent experience,Full time course,Graduate,STEM,6,>4,40,0.0
10369,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,>4,58,0.0
26247,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,>4,127,0.0
15850,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1,43,0.0
26254,city_134,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,5,1,48,1.0
30064,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,never,35,1.0
11599,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1,28,0.0
2025,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,8,never,31,1.0
19925,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,19,1,60,0.0
2197,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14,>4,97,0.0
12762,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1,15,0.0
5035,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1,33,0.0
2693,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,9,1,17,0.0
24386,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1,63,0.0
6310,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1,25,1.0
22337,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,2,102,0.0
2552,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,12,>4,16,0.0
21258,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1,35,0.0
7334,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,3,43,0.0
1971,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,No Major,17,>4,52,0.0
25719,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,2,1,26,0.0
19307,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,2,24,0.0
24033,city_90,0.698,Male,No relevent experience,Part time course,Graduate,STEM,5,1,20,0.0
3143,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,17,3,33,1.0
17004,city_136,0.897,Male,Has relevent experience,Part time course,Masters,STEM,7,1,232,0.0
26556,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,Other,16,>4,62,0.0
31743,city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,9,1,74,0.0
32071,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,4,1,9,1.0
27798,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1,60,0.0
29153,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1,127,0.0
30790,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,2,10,1.0
27229,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,8,2,262,0.0
29352,city_21,0.624,Female,No relevent experience,Full time course,Masters,STEM,2,1,104,1.0
11603,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,7,1,110,0.0
6443,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,3,238,0.0
13889,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1,48,0.0
20228,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1,25,0.0
21768,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,>4,22,1.0
13206,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,3,1,11,0.0
10196,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,3,46,0.0
26164,city_143,0.74,Male,Has relevent experience,no_enrollment,Masters,STEM,1,1,28,1.0
1240,city_157,0.769,Male,Has relevent experience,no_enrollment,Masters,STEM,16,3,33,0.0
